food,category,country,region,year,imports,exports,production,yield
Sugar,SPECIAL,Belize,MIDDLE_AMERICA,2001,0,99000,102000,4429
Sugar,SPECIAL,Belize,MIDDLE_AMERICA,2002,0,104000,110000,4776
Sugar,SPECIAL,Belize,MIDDLE_AMERICA,2003,0,111000,112000,4499
Sugar,SPECIAL,Belize,MIDDLE_AMERICA,2004,0,63000,125000,4985
Sugar,SPECIAL,Belize,MIDDLE_AMERICA,2005,0,55000,105000,4468
Sugar,SPECIAL,Belize,MIDDLE_AMERICA,2006,0,114000,120000,4942
Sugar,SPECIAL,Belize,MIDDLE_AMERICA,2007,0,114000,105000,4942
Sugar,SPECIAL,Belize,MIDDLE_AMERICA,2008,0,78000,85000,4036
Sugar,SPECIAL,Belize,MIDDLE_AMERICA,2009,0,99000,100000,3777
Sugar,SPECIAL,Bermuda,MIDDLE_AMERICA,2000,2000,0,0,0
Sugar,SPECIAL,Bermuda,MIDDLE_AMERICA,2001,2000,0,0,0
Sugar,SPECIAL,Bermuda,MIDDLE_AMERICA,2002,2000,0,0,0
Sugar,SPECIAL,Bermuda,MIDDLE_AMERICA,2003,2000,0,0,0
Sugar,SPECIAL,Bermuda,MIDDLE_AMERICA,2004,2000,0,0,0
Sugar,SPECIAL,Bermuda,MIDDLE_AMERICA,2005,2000,0,0,0
Sugar,SPECIAL,Bermuda,MIDDLE_AMERICA,2006,2000,0,0,0
Sugar,SPECIAL,Bermuda,MIDDLE_AMERICA,2007,2000,0,0,0
Sugar,SPECIAL,Bermuda,MIDDLE_AMERICA,2008,2000,0,0,0
Sugar,SPECIAL,Bermuda,MIDDLE_AMERICA,2009,1000,0,0,0
Sugar,SPECIAL,Costa Rica,MIDDLE_AMERICA,2000,0,145000,366000,8050
Sugar,SPECIAL,Costa Rica,MIDDLE_AMERICA,2001,0,173000,380000,8333
Sugar,SPECIAL,Costa Rica,MIDDLE_AMERICA,2002,0,141000,376000,7916
Sugar,SPECIAL,Costa Rica,MIDDLE_AMERICA,2003,0,150000,380000,8979
Sugar,SPECIAL,Costa Rica,MIDDLE_AMERICA,2004,0,188000,405000,8534
Sugar,SPECIAL,Costa Rica,MIDDLE_AMERICA,2005,0,183000,404000,8333
Sugar,SPECIAL,Costa Rica,MIDDLE_AMERICA,2006,0,146000,383000,8185
Sugar,SPECIAL,Costa Rica,MIDDLE_AMERICA,2007,0,139000,417000,8185
Sugar,SPECIAL,Costa Rica,MIDDLE_AMERICA,2008,0,108000,376000,7699
Sugar,SPECIAL,Costa Rica,MIDDLE_AMERICA,2009,0,109000,362000,7731
Sugar,SPECIAL,Cuba,MIDDLE_AMERICA,2000,0,3400000,4060000,3496
Sugar,SPECIAL,Cuba,MIDDLE_AMERICA,2001,44000,2932000,3500000,3187
Sugar,SPECIAL,Cuba,MIDDLE_AMERICA,2002,80000,3070000,3700000,3332
Sugar,SPECIAL,Cuba,MIDDLE_AMERICA,2003,155000,1798000,2250000,3432
Sugar,SPECIAL,Cuba,MIDDLE_AMERICA,2004,100000,1942000,2550000,3600
Sugar,SPECIAL,Cuba,MIDDLE_AMERICA,2005,75000,770000,1350000,2242
Sugar,SPECIAL,Cuba,MIDDLE_AMERICA,2006,200000,730000,1240000,3611
Sugar,SPECIAL,Cuba,MIDDLE_AMERICA,2007,230000,795000,1200000,3611
Sugar,SPECIAL,Cuba,MIDDLE_AMERICA,2008,210000,960000,1420000,4128
Sugar,SPECIAL,Cuba,MIDDLE_AMERICA,2009,23000,727000,1340000,3427
Sugar,SPECIAL,Dominican Republic,MIDDLE_AMERICA,2000,25000,185000,426000,3788
Sugar,SPECIAL,Dominican Republic,MIDDLE_AMERICA,2001,26000,185000,470000,3788
Sugar,SPECIAL,Dominican Republic,MIDDLE_AMERICA,2002,44000,185000,460000,3881
Sugar,SPECIAL,Dominican Republic,MIDDLE_AMERICA,2003,0,185000,497000,5708
Sugar,SPECIAL,Dominican Republic,MIDDLE_AMERICA,2004,0,185000,553000,5715
Sugar,SPECIAL,Dominican Republic,MIDDLE_AMERICA,2005,38000,185000,446000,5817
Sugar,SPECIAL,Dominican Republic,MIDDLE_AMERICA,2006,98000,251000,490000,5653
Sugar,SPECIAL,Dominican Republic,MIDDLE_AMERICA,2007,84000,225000,482000,5653
Sugar,SPECIAL,Dominican Republic,MIDDLE_AMERICA,2008,40000,217000,500000,5644
Sugar,SPECIAL,Dominican Republic,MIDDLE_AMERICA,2009,34000,239000,510000,5517
Sugar,SPECIAL,El Salvador,MIDDLE_AMERICA,2000,0,263000,499000,7493
Sugar,SPECIAL,El Salvador,MIDDLE_AMERICA,2001,0,271000,488000,8284
Sugar,SPECIAL,El Salvador,MIDDLE_AMERICA,2002,0,247000,468000,7691
Sugar,SPECIAL,El Salvador,MIDDLE_AMERICA,2003,0,264000,480000,6690
Sugar,SPECIAL,El Salvador,MIDDLE_AMERICA,2004,0,302000,529000,8451
Sugar,SPECIAL,El Salvador,MIDDLE_AMERICA,2005,0,330000,550000,8116
Sugar,SPECIAL,El Salvador,MIDDLE_AMERICA,2006,0,315000,533000,7847
Sugar,SPECIAL,El Salvador,MIDDLE_AMERICA,2007,0,275000,516000,7847
Sugar,SPECIAL,El Salvador,MIDDLE_AMERICA,2008,0,299000,520000,7847
Sugar,SPECIAL,El Salvador,MIDDLE_AMERICA,2009,0,301000,552000,9189
Sugar,SPECIAL,Grenada,MIDDLE_AMERICA,2000,5000,0,0,4466
Sugar,SPECIAL,Grenada,MIDDLE_AMERICA,2001,5000,0,0,4500
Sugar,SPECIAL,Grenada,MIDDLE_AMERICA,2002,5000,0,0,4500
Sugar,SPECIAL,Grenada,MIDDLE_AMERICA,2003,5000,0,0,4533
Sugar,SPECIAL,Grenada,MIDDLE_AMERICA,2004,5000,0,0,4533
Sugar,SPECIAL,Grenada,MIDDLE_AMERICA,2005,5000,0,0,4533
Sugar,SPECIAL,Grenada,MIDDLE_AMERICA,2006,5000,0,0,4500
Sugar,SPECIAL,Grenada,MIDDLE_AMERICA,2007,5000,0,0,4500
Sugar,SPECIAL,Grenada,MIDDLE_AMERICA,2008,5000,0,0,4500
Sugar,SPECIAL,Grenada,MIDDLE_AMERICA,2009,3000,0,0,4500
Sugar,SPECIAL,Guatemala,MIDDLE_AMERICA,2000,0,1140000,1617000,9094
Sugar,SPECIAL,Guatemala,MIDDLE_AMERICA,2001,0,1190000,1632000,9304
Sugar,SPECIAL,Guatemala,MIDDLE_AMERICA,2002,12000,1310000,1789000,9386
Sugar,SPECIAL,Guatemala,MIDDLE_AMERICA,2003,0,1335000,1825000,9062
Sugar,SPECIAL,Guatemala,MIDDLE_AMERICA,2004,0,1335000,1850000,8849
Sugar,SPECIAL,Guatemala,MIDDLE_AMERICA,2005,0,1386000,1982000,6631
Sugar,SPECIAL,Guatemala,MIDDLE_AMERICA,2006,0,1391000,2000000,10679
Sugar,SPECIAL,Guatemala,MIDDLE_AMERICA,2007,0,1500000,2365000,10679
Sugar,SPECIAL,Guatemala,MIDDLE_AMERICA,2008,0,1333000,2274000,10771
Sugar,SPECIAL,Guatemala,MIDDLE_AMERICA,2009,0,1654000,2381000,10084
Sugar,SPECIAL,Haiti,MIDDLE_AMERICA,2000,90000,0,10000,4705
Sugar,SPECIAL,Haiti,MIDDLE_AMERICA,2001,95000,0,10000,6000
Sugar,SPECIAL,Haiti,MIDDLE_AMERICA,2002,190000,0,10000,3606
Sugar,SPECIAL,Haiti,MIDDLE_AMERICA,2003,140000,0,10000,3636
Sugar,SPECIAL,Haiti,MIDDLE_AMERICA,2004,179000,0,4000,6000
Sugar,SPECIAL,Haiti,MIDDLE_AMERICA,2005,180000,0,4000,6000
Sugar,SPECIAL,Haiti,MIDDLE_AMERICA,2006,185000,0,3000,5978
Sugar,SPECIAL,Haiti,MIDDLE_AMERICA,2007,185000,0,3000,5978
Sugar,SPECIAL,Haiti,MIDDLE_AMERICA,2008,185000,0,3000,6000
Sugar,SPECIAL,Haiti,MIDDLE_AMERICA,2009,187000,0,0,6000
Sugar,SPECIAL,Honduras,MIDDLE_AMERICA,2000,32000,80000,332000,8466
Sugar,SPECIAL,Honduras,MIDDLE_AMERICA,2001,0,95000,317000,8590
Sugar,SPECIAL,Honduras,MIDDLE_AMERICA,2002,0,85000,333000,5857
Sugar,SPECIAL,Honduras,MIDDLE_AMERICA,2003,0,73000,325000,7164
Sugar,SPECIAL,Honduras,MIDDLE_AMERICA,2004,0,46000,367000,7236
Sugar,SPECIAL,Honduras,MIDDLE_AMERICA,2005,0,105000,343000,7416
Sugar,SPECIAL,Honduras,MIDDLE_AMERICA,2006,0,125000,380000,8045
Sugar,SPECIAL,Honduras,MIDDLE_AMERICA,2007,0,60000,392000,8045
Sugar,SPECIAL,Honduras,MIDDLE_AMERICA,2008,0,80000,371000,8021
Sugar,SPECIAL,Honduras,MIDDLE_AMERICA,2009,0,126000,395000,9955
Sugar,SPECIAL,Mexico,MIDDLE_AMERICA,2000,37000,318000,4979000,7132
Sugar,SPECIAL,Mexico,MIDDLE_AMERICA,2001,43000,155000,5220000,7575
Sugar,SPECIAL,Mexico,MIDDLE_AMERICA,2002,52000,413000,5169000,7218
Sugar,SPECIAL,Mexico,MIDDLE_AMERICA,2003,63000,38000,5229000,7368
Sugar,SPECIAL,Mexico,MIDDLE_AMERICA,2004,327000,14000,5330000,7464
Sugar,SPECIAL,Mexico,MIDDLE_AMERICA,2005,268000,128000,6149000,7710
Sugar,SPECIAL,Mexico,MIDDLE_AMERICA,2006,240000,866000,5604000,7544
Sugar,SPECIAL,Mexico,MIDDLE_AMERICA,2007,474000,160000,5633000,7544
Sugar,SPECIAL,Mexico,MIDDLE_AMERICA,2008,226000,677000,5852000,7389
Sugar,SPECIAL,Mexico,MIDDLE_AMERICA,2009,159000,1378000,5260000,6965
Sugar,SPECIAL,Netherlands Antilles,MIDDLE_AMERICA,2000,35000,22000,0,0
Sugar,SPECIAL,Netherlands Antilles,MIDDLE_AMERICA,2001,24000,8000,0,0
Sugar,SPECIAL,Netherlands Antilles,MIDDLE_AMERICA,2002,18000,4000,0,0
Sugar,SPECIAL,Netherlands Antilles,MIDDLE_AMERICA,2003,17000,3000,0,0
Sugar,SPECIAL,Netherlands Antilles,MIDDLE_AMERICA,2004,17000,3000,0,0
Sugar,SPECIAL,Netherlands Antilles,MIDDLE_AMERICA,2005,17000,3000,0,0
Sugar,SPECIAL,Netherlands Antilles,MIDDLE_AMERICA,2006,17000,0,0,0
Sugar,SPECIAL,Netherlands Antilles,MIDDLE_AMERICA,2007,17000,0,0,0
Sugar,SPECIAL,Netherlands Antilles,MIDDLE_AMERICA,2008,17000,0,0,0
Sugar,SPECIAL,Netherlands Antilles,MIDDLE_AMERICA,2009,13000,5000,0,0
Sugar,SPECIAL,Nicaragua,MIDDLE_AMERICA,2000,0,224000,406000,6908
Sugar,SPECIAL,Nicaragua,MIDDLE_AMERICA,2001,0,270000,398000,7743
Sugar,SPECIAL,Nicaragua,MIDDLE_AMERICA,2002,0,154000,343000,7590
Sugar,SPECIAL,Nicaragua,MIDDLE_AMERICA,2003,0,145000,344000,9367
Sugar,SPECIAL,Nicaragua,MIDDLE_AMERICA,2004,0,222000,468000,8890
Sugar,SPECIAL,Nicaragua,MIDDLE_AMERICA,2005,0,298000,472000,8233
Sugar,SPECIAL,Nicaragua,MIDDLE_AMERICA,2006,0,221000,445000,8333
Sugar,SPECIAL,Nicaragua,MIDDLE_AMERICA,2007,0,298000,518000,8333
Sugar,SPECIAL,Nicaragua,MIDDLE_AMERICA,2008,0,296000,496000,7953
Sugar,SPECIAL,Nicaragua,MIDDLE_AMERICA,2009,0,139000,512000,9364
Sugar,SPECIAL,Panama,MIDDLE_AMERICA,2000,0,68000,160000,5191
Sugar,SPECIAL,Panama,MIDDLE_AMERICA,2001,0,63000,180000,4439
Sugar,SPECIAL,Panama,MIDDLE_AMERICA,2002,0,37000,165000,4935
Sugar,SPECIAL,Panama,MIDDLE_AMERICA,2003,0,55000,165000,5447
Sugar,SPECIAL,Panama,MIDDLE_AMERICA,2004,2000,32000,165000,5332
Sugar,SPECIAL,Panama,MIDDLE_AMERICA,2005,2000,50000,165000,5320
Sugar,SPECIAL,Panama,MIDDLE_AMERICA,2006,2000,64000,175000,5085
Sugar,SPECIAL,Panama,MIDDLE_AMERICA,2007,2000,48000,174000,5085
Sugar,SPECIAL,Panama,MIDDLE_AMERICA,2008,2000,34000,175000,5603
Sugar,SPECIAL,Panama,MIDDLE_AMERICA,2009,0,29000,150000,6013
Sugar,SPECIAL,Saint Kitts and Nevis,MIDDLE_AMERICA,2000,0,12000,18000,5563
Sugar,SPECIAL,Saint Kitts and Nevis,MIDDLE_AMERICA,2001,0,14000,21000,5563
Sugar,SPECIAL,Saint Kitts and Nevis,MIDDLE_AMERICA,2002,0,20000,21000,5514
Sugar,SPECIAL,Saint Kitts and Nevis,MIDDLE_AMERICA,2003,0,20000,22000,5514
Sugar,SPECIAL,Saint Kitts and Nevis,MIDDLE_AMERICA,2004,0,14000,15000,5777
Sugar,SPECIAL,Saint Kitts and Nevis,MIDDLE_AMERICA,2005,0,11000,15000,5555
Sugar,SPECIAL,Saint Kitts and Nevis,MIDDLE_AMERICA,2006,4000,0,0,
Sugar,SPECIAL,Saint Kitts and Nevis,MIDDLE_AMERICA,2008,4000,0,0,
Sugar,SPECIAL,Saint Kitts and Nevis,MIDDLE_AMERICA,2009,2000,0,0,
Sugar,SPECIAL,Trinidad and Tobago,MIDDLE_AMERICA,2000,58000,86000,115000,5493
Sugar,SPECIAL,Trinidad and Tobago,MIDDLE_AMERICA,2001,55000,62000,89000,5417
Sugar,SPECIAL,Trinidad and Tobago,MIDDLE_AMERICA,2002,34000,55000,104000,5465
Sugar,SPECIAL,Trinidad and Tobago,MIDDLE_AMERICA,2003,30000,55000,68000,5461
Sugar,SPECIAL,Trinidad and Tobago,MIDDLE_AMERICA,2004,54000,34000,45000,5350
Sugar,SPECIAL,Trinidad and Tobago,MIDDLE_AMERICA,2005,60000,24000,35000,5250
Sugar,SPECIAL,Trinidad and Tobago,MIDDLE_AMERICA,2006,78000,33000,25000,5400
Sugar,SPECIAL,Trinidad and Tobago,MIDDLE_AMERICA,2007,85000,35000,33000,5400
Sugar,SPECIAL,Trinidad and Tobago,MIDDLE_AMERICA,2008,75000,0,0,
Sugar,SPECIAL,Trinidad and Tobago,MIDDLE_AMERICA,2009,79000,2000,0,
Sugar,SPECIAL,Algeria,MIDDLE_EAST,2000,900000,0,0,0
Sugar,SPECIAL,Algeria,MIDDLE_EAST,2001,975000,0,0,0
Sugar,SPECIAL,Algeria,MIDDLE_EAST,2002,1015000,0,0,0
Sugar,SPECIAL,Algeria,MIDDLE_EAST,2003,1094000,40000,0,0
Sugar,SPECIAL,Algeria,MIDDLE_EAST,2004,1185000,15000,0,0
Sugar,SPECIAL,Algeria,MIDDLE_EAST,2005,1153000,20000,0,0
Sugar,SPECIAL,Algeria,MIDDLE_EAST,2006,1130000,10000,0,0
Sugar,SPECIAL,Algeria,MIDDLE_EAST,2007,1110000,44000,0,0
Sugar,SPECIAL,Algeria,MIDDLE_EAST,2008,1105000,44000,0,0
Sugar,SPECIAL,Algeria,MIDDLE_EAST,2009,1159000,44000,0,0
Sugar,SPECIAL,Bahrain,MIDDLE_EAST,2000,6000,0,0,0
Sugar,SPECIAL,Bahrain,MIDDLE_EAST,2001,18000,0,0,0
Sugar,SPECIAL,Bahrain,MIDDLE_EAST,2002,15000,0,0,0
Sugar,SPECIAL,Bahrain,MIDDLE_EAST,2003,15000,0,0,0
Sugar,SPECIAL,Bahrain,MIDDLE_EAST,2004,14000,0,0,0
Sugar,SPECIAL,Bahrain,MIDDLE_EAST,2005,12000,0,0,0
Sugar,SPECIAL,Bahrain,MIDDLE_EAST,2006,19000,0,0,0
Sugar,SPECIAL,Bahrain,MIDDLE_EAST,2007,21000,0,0,0
Sugar,SPECIAL,Bahrain,MIDDLE_EAST,2008,18000,0,0,0
Sugar,SPECIAL,Bahrain,MIDDLE_EAST,2009,21000,0,0,0
Sugar,SPECIAL,Cyprus,MIDDLE_EAST,2000,30000,0,0,0
Sugar,SPECIAL,Cyprus,MIDDLE_EAST,2001,28000,0,0,0
Sugar,SPECIAL,Cyprus,MIDDLE_EAST,2002,26000,0,0,0
Sugar,SPECIAL,Cyprus,MIDDLE_EAST,2003,30000,0,0,0
Sugar,SPECIAL,Cyprus,MIDDLE_EAST,2004,30000,0,0,0
Sugar,SPECIAL,Egypt,MIDDLE_EAST,2000,292000,65000,1390000,11721
Sugar,SPECIAL,Egypt,MIDDLE_EAST,2001,946000,84000,1400000,11881
Sugar,SPECIAL,Egypt,MIDDLE_EAST,2002,1102000,52000,1408000,11786
Sugar,SPECIAL,Egypt,MIDDLE_EAST,2003,1100000,0,1340000,11816
Sugar,SPECIAL,Egypt,MIDDLE_EAST,2004,900000,150000,1365000,11995
Sugar,SPECIAL,Egypt,MIDDLE_EAST,2005,905000,0,1510000,12088
Sugar,SPECIAL,Egypt,MIDDLE_EAST,2006,1003000,100000,1601000,12085
Sugar,SPECIAL,Egypt,MIDDLE_EAST,2007,936000,100000,1652000,12085
Sugar,SPECIAL,Egypt,MIDDLE_EAST,2008,1390000,50000,1511000,12118
Sugar,SPECIAL,Egypt,MIDDLE_EAST,2009,1382000,100000,1612000,11639
Sugar,SPECIAL,Iran,MIDDLE_EAST,2000,960000,0,762000,9269
Sugar,SPECIAL,Iran,MIDDLE_EAST,2001,1000000,0,920000,8667
Sugar,SPECIAL,Iran,MIDDLE_EAST,2002,1010000,0,910000,8632
Sugar,SPECIAL,Iran,MIDDLE_EAST,2003,955000,0,1135000,9447
Sugar,SPECIAL,Iran,MIDDLE_EAST,2004,760000,0,1425000,9712
Sugar,SPECIAL,Iran,MIDDLE_EAST,2005,865000,0,1375000,8723
Sugar,SPECIAL,Iran,MIDDLE_EAST,2006,1450000,260000,1350000,8687
Sugar,SPECIAL,Iran,MIDDLE_EAST,2007,1600000,400000,1370000,8687
Sugar,SPECIAL,Iran,MIDDLE_EAST,2008,1200000,0,1145000,5031
Sugar,SPECIAL,Iran,MIDDLE_EAST,2009,973000,3000,610000,4693
Sugar,SPECIAL,Iraq,MIDDLE_EAST,2000,575000,30000,2000,1300
Sugar,SPECIAL,Iraq,MIDDLE_EAST,2001,820000,0,2000,1181
Sugar,SPECIAL,Iraq,MIDDLE_EAST,2002,810000,35000,2000,1076
Sugar,SPECIAL,Iraq,MIDDLE_EAST,2003,1035000,0,2000,
Sugar,SPECIAL,Iraq,MIDDLE_EAST,2004,650000,0,0,
Sugar,SPECIAL,Iraq,MIDDLE_EAST,2005,875000,0,0,
Sugar,SPECIAL,Iraq,MIDDLE_EAST,2006,471000,0,0,
Sugar,SPECIAL,Iraq,MIDDLE_EAST,2007,840000,0,0,
Sugar,SPECIAL,Iraq,MIDDLE_EAST,2008,830000,0,0,2125
Sugar,SPECIAL,Iraq,MIDDLE_EAST,2009,382000,0,4000,2395
Sugar,SPECIAL,Israel,MIDDLE_EAST,2000,480000,60000,0,0
Sugar,SPECIAL,Israel,MIDDLE_EAST,2001,510000,52000,0,0
Sugar,SPECIAL,Israel,MIDDLE_EAST,2002,545000,70000,0,0
Sugar,SPECIAL,Israel,MIDDLE_EAST,2003,620000,110000,0,0
Sugar,SPECIAL,Israel,MIDDLE_EAST,2004,620000,140000,0,0
Sugar,SPECIAL,Israel,MIDDLE_EAST,2005,600000,150000,0,0
Sugar,SPECIAL,Israel,MIDDLE_EAST,2006,640000,145000,0,0
Sugar,SPECIAL,Israel,MIDDLE_EAST,2007,640000,125000,0,0
Sugar,SPECIAL,Israel,MIDDLE_EAST,2008,552000,150000,0,0
Sugar,SPECIAL,Israel,MIDDLE_EAST,2009,586000,0,0,0
Sugar,SPECIAL,Jordan,MIDDLE_EAST,2000,180000,0,0,0
Sugar,SPECIAL,Jordan,MIDDLE_EAST,2001,233000,25000,0,0
Sugar,SPECIAL,Jordan,MIDDLE_EAST,2002,200000,0,0,0
Sugar,SPECIAL,Jordan,MIDDLE_EAST,2003,190000,0,0,0
Sugar,SPECIAL,Jordan,MIDDLE_EAST,2004,235000,0,0,0
Sugar,SPECIAL,Jordan,MIDDLE_EAST,2005,275000,20000,0,0
Sugar,SPECIAL,Jordan,MIDDLE_EAST,2006,270000,0,0,0
Sugar,SPECIAL,Jordan,MIDDLE_EAST,2007,270000,0,0,0
Sugar,SPECIAL,Jordan,MIDDLE_EAST,2008,270000,0,0,0
Sugar,SPECIAL,Jordan,MIDDLE_EAST,2009,135000,15000,0,0
Sugar,SPECIAL,Kuwait,MIDDLE_EAST,2000,80000,0,0,0
Sugar,SPECIAL,Kuwait,MIDDLE_EAST,2001,80000,0,0,0
Sugar,SPECIAL,Kuwait,MIDDLE_EAST,2002,80000,0,0,0
Sugar,SPECIAL,Kuwait,MIDDLE_EAST,2003,80000,0,0,0
Sugar,SPECIAL,Kuwait,MIDDLE_EAST,2004,80000,0,0,0
Sugar,SPECIAL,Kuwait,MIDDLE_EAST,2005,80000,0,0,0
Sugar,SPECIAL,Kuwait,MIDDLE_EAST,2006,80000,0,0,0
Sugar,SPECIAL,Kuwait,MIDDLE_EAST,2007,80000,0,0,0
Sugar,SPECIAL,Kuwait,MIDDLE_EAST,2008,80000,0,0,0
Sugar,SPECIAL,Kuwait,MIDDLE_EAST,2009,70000,0,0,0
Sugar,SPECIAL,Lebanon,MIDDLE_EAST,2000,105000,0,35000,2410
Sugar,SPECIAL,Lebanon,MIDDLE_EAST,2001,107000,0,0,
Sugar,SPECIAL,Lebanon,MIDDLE_EAST,2002,106000,0,0,
Sugar,SPECIAL,Lebanon,MIDDLE_EAST,2003,115000,0,0,
Sugar,SPECIAL,Lebanon,MIDDLE_EAST,2004,150000,0,6000,
Sugar,SPECIAL,Lebanon,MIDDLE_EAST,2005,160000,0,8000,
Sugar,SPECIAL,Lebanon,MIDDLE_EAST,2006,130000,0,8000,
Sugar,SPECIAL,Lebanon,MIDDLE_EAST,2007,130000,0,4000,
Sugar,SPECIAL,Lebanon,MIDDLE_EAST,2008,140000,0,0,
Sugar,SPECIAL,Lebanon,MIDDLE_EAST,2009,84000,0,0,
Sugar,SPECIAL,Libya,MIDDLE_EAST,2000,245000,0,0,0
Sugar,SPECIAL,Libya,MIDDLE_EAST,2001,250000,0,0,0
Sugar,SPECIAL,Libya,MIDDLE_EAST,2002,265000,0,0,0
Sugar,SPECIAL,Libya,MIDDLE_EAST,2003,300000,0,0,0
Sugar,SPECIAL,Libya,MIDDLE_EAST,2004,250000,0,0,0
Sugar,SPECIAL,Libya,MIDDLE_EAST,2005,345000,0,0,0
Sugar,SPECIAL,Libya,MIDDLE_EAST,2006,310000,0,0,0
Sugar,SPECIAL,Libya,MIDDLE_EAST,2007,321000,0,0,0
Sugar,SPECIAL,Libya,MIDDLE_EAST,2008,295000,0,0,0
Sugar,SPECIAL,Libya,MIDDLE_EAST,2009,215000,0,0,0
Sugar,SPECIAL,Morocco,MIDDLE_EAST,2000,590000,0,500000,8252
Sugar,SPECIAL,Morocco,MIDDLE_EAST,2001,558000,0,523000,6223
Sugar,SPECIAL,Morocco,MIDDLE_EAST,2002,509000,0,530000,6877
Sugar,SPECIAL,Morocco,MIDDLE_EAST,2003,607000,0,470000,7131
Sugar,SPECIAL,Morocco,MIDDLE_EAST,2004,588000,5000,530000,6508
Sugar,SPECIAL,Morocco,MIDDLE_EAST,2005,630000,5000,550000,5881
Sugar,SPECIAL,Morocco,MIDDLE_EAST,2006,665000,20000,510000,6670
Sugar,SPECIAL,Morocco,MIDDLE_EAST,2007,730000,28000,370000,6670
Sugar,SPECIAL,Morocco,MIDDLE_EAST,2008,740000,25000,495000,6810
Sugar,SPECIAL,Morocco,MIDDLE_EAST,2009,990000,3000,520000,6556
Sugar,SPECIAL,Oman,MIDDLE_EAST,2000,60000,0,0,
Sugar,SPECIAL,Oman,MIDDLE_EAST,2001,50000,0,0,
Sugar,SPECIAL,Oman,MIDDLE_EAST,2002,55000,0,0,
Sugar,SPECIAL,Oman,MIDDLE_EAST,2003,55000,0,0,1837
Sugar,SPECIAL,Oman,MIDDLE_EAST,2004,80000,0,0,2408
Sugar,SPECIAL,Oman,MIDDLE_EAST,2005,80000,0,0,2619
Sugar,SPECIAL,Oman,MIDDLE_EAST,2006,80000,0,0,2380
Sugar,SPECIAL,Oman,MIDDLE_EAST,2007,80000,0,0,2380
Sugar,SPECIAL,Oman,MIDDLE_EAST,2008,80000,0,0,2260
Sugar,SPECIAL,Oman,MIDDLE_EAST,2009,80000,0,0,2300
Sugar,SPECIAL,Qatar,MIDDLE_EAST,2000,17000,0,0,0
Sugar,SPECIAL,Qatar,MIDDLE_EAST,2001,15000,0,0,0
Sugar,SPECIAL,Qatar,MIDDLE_EAST,2002,20000,0,0,0
Sugar,SPECIAL,Qatar,MIDDLE_EAST,2003,20000,0,0,0
Sugar,SPECIAL,Qatar,MIDDLE_EAST,2004,20000,0,0,0
Sugar,SPECIAL,Qatar,MIDDLE_EAST,2005,20000,0,0,0
Sugar,SPECIAL,Qatar,MIDDLE_EAST,2006,20000,0,0,0
Sugar,SPECIAL,Qatar,MIDDLE_EAST,2007,20000,0,0,0
Sugar,SPECIAL,Qatar,MIDDLE_EAST,2008,20000,0,0,0
Sugar,SPECIAL,Qatar,MIDDLE_EAST,2009,15000,0,0,0
Sugar,SPECIAL,Saudi Arabia,MIDDLE_EAST,2000,765000,140000,0,0
Sugar,SPECIAL,Saudi Arabia,MIDDLE_EAST,2001,830000,180000,0,0
Sugar,SPECIAL,Saudi Arabia,MIDDLE_EAST,2002,939000,280000,0,0
Sugar,SPECIAL,Saudi Arabia,MIDDLE_EAST,2003,955000,320000,0,0
Sugar,SPECIAL,Saudi Arabia,MIDDLE_EAST,2004,1120000,250000,0,0
Sugar,SPECIAL,Saudi Arabia,MIDDLE_EAST,2005,1155000,255000,0,0
Sugar,SPECIAL,Saudi Arabia,MIDDLE_EAST,2006,1260000,510000,0,0
Sugar,SPECIAL,Saudi Arabia,MIDDLE_EAST,2007,1760000,540000,0,0
Sugar,SPECIAL,Saudi Arabia,MIDDLE_EAST,2008,1695000,560000,0,0
Sugar,SPECIAL,Saudi Arabia,MIDDLE_EAST,2009,1487000,141000,0,0
Sugar,SPECIAL,Sudan,MIDDLE_EAST,2000,22000,243000,710000,0
Sugar,SPECIAL,Sudan,MIDDLE_EAST,2001,75000,190000,750000,0
Sugar,SPECIAL,Sudan,MIDDLE_EAST,2002,74000,255000,760000,0
Sugar,SPECIAL,Sudan,MIDDLE_EAST,2003,25000,235000,805000,0
Sugar,SPECIAL,Sudan,MIDDLE_EAST,2004,20000,230000,820000,0
Sugar,SPECIAL,Sudan,MIDDLE_EAST,2005,75000,250000,820000,0
Sugar,SPECIAL,Sudan,MIDDLE_EAST,2006,100000,230000,815000,0
Sugar,SPECIAL,Sudan,MIDDLE_EAST,2007,75000,275000,835000,0
Sugar,SPECIAL,Sudan,MIDDLE_EAST,2008,100000,250000,800000,0
Sugar,SPECIAL,Sudan,MIDDLE_EAST,2009,256000,32000,825000,0
Sugar,SPECIAL,Syrian Arab Republic,MIDDLE_EAST,2000,681000,126000,110000,0
Sugar,SPECIAL,Syrian Arab Republic,MIDDLE_EAST,2001,936000,331000,120000,0
Sugar,SPECIAL,Syrian Arab Republic,MIDDLE_EAST,2002,1055000,475000,130000,0
Sugar,SPECIAL,Syrian Arab Republic,MIDDLE_EAST,2003,1125000,540000,105000,0
Sugar,SPECIAL,Syrian Arab Republic,MIDDLE_EAST,2004,1195000,550000,116000,0
Sugar,SPECIAL,Syrian Arab Republic,MIDDLE_EAST,2005,1115000,410000,110000,0
